,insert_date,origin,destination,start_date,end_date,train_type,price,train_class,fare
22910,2019-04-20 18:33:34,MADRID,VALENCIA,2019-05-09 15:30:00,2019-05-09 22:31:00,AVE-MD,71.0,Turista con enlace,Flexible
22911,2019-04-23 20:05:38,MADRID,BARCELONA,2019-05-06 06:30:00,2019-05-06 09:20:00,AVE,58.15,Turista,Promo
22912,2019-04-14 13:01:47,MADRID,BARCELONA,2019-04-18 20:30:00,2019-04-18 23:40:00,AVE,85.1,Turista,Promo
22913,2019-05-07 09:04:33,MADRID,SEVILLA,2019-05-29 06:20:00,2019-05-29 09:16:00,AV City,38.55,Turista,Promo
22914,2019-05-03 07:45:49,MADRID,BARCELONA,2019-05-18 10:30:00,2019-05-18 13:15:00,AVE,75.4,Turista,Promo
22915,2019-04-15 11:03:15,SEVILLA,MADRID,2019-04-28 09:50:00,2019-04-28 12:36:00,ALVIA,,Turista,Flexible
22916,2019-05-08 04:34:18,MADRID,BARCELONA,2019-05-30 18:00:00,2019-05-30 20:30:00,AVE,127.1,Turista,Flexible
22917,2019-04-23 10:46:03,BARCELONA,MADRID,2019-04-29 07:25:00,2019-04-29 10:01:00,AVE,90.5,Turista Plus,Promo
22918,2019-05-09 15:02:02,BARCELONA,MADRID,2019-06-26 08:00:00,2019-06-26 11:10:00,AVE,85.1,Turista,Promo
22919,2019-04-16 05:21:53,BARCELONA,MADRID,2019-04-29 06:40:00,2019-04-29 09:25:00,AVE,69.8,Turista Plus,Promo
22920,2019-05-02 21:13:20,BARCELONA,MADRID,2019-05-05 19:00:00,2019-05-05 22:00:00,AVE,107.7,Turista,Flexible
22921,2019-05-08 23:17:07,SEVILLA,MADRID,2019-05-12 19:15:00,2019-05-12 21:36:00,AVE,76.3,Turista,Flexible
22922,2019-04-13 16:02:07,MADRID,BARCELONA,2019-05-26 16:30:00,2019-05-26 19:15:00,AVE,107.7,Turista,Flexible
22923,2019-05-07 09:31:50,VALENCIA,MADRID,2019-05-09 15:10:00,2019-05-09 17:03:00,AVE,66.55,Preferente,Promo
22924,2019-04-22 09:39:51,MADRID,BARCELONA,2019-04-30 12:30:00,2019-04-30 15:30:00,AVE,85.1,Turista,Promo
22925,2019-04-13 08:19:53,SEVILLA,MADRID,2019-05-13 17:45:00,2019-05-13 20:17:00,AVE,,Preferente,Promo
22926,2019-04-14 16:32:30,MADRID,BARCELONA,2019-04-22 14:00:00,2019-04-22 16:30:00,AVE,149.95,Preferente,Promo
22927,2019-04-25 01:08:58,VALENCIA,MADRID,2019-06-11 14:50:00,2019-06-11 22:30:00,REGIONAL,28.35,Turista,Adulto ida
22928,2019-04-18 19:27:35,MADRID,VALENCIA,2019-05-11 15:30:00,2019-05-11 22:31:00,AVE-MD,53.25,Turista con enlace,Promo +
22929,2019-04-13 19:23:59,MADRID,VALENCIA,2019-06-01 19:40:00,2019-06-01 21:29:00,AVE,45.3,Turista,Promo
22930,2019-04-15 10:27:44,SEVILLA,MADRID,2019-05-19 20:36:00,2019-05-19 23:14:00,ALVIA,,Turista,Flexible
22931,2019-04-13 07:27:46,MADRID,VALENCIA,2019-05-10 18:10:00,2019-05-10 19:50:00,AVE,,Preferente,Promo
22932,2019-04-16 04:02:28,PONFERRADA,MADRID,2019-05-06 13:44:00,2019-05-06 19:21:00,LD,32.9,Turista con enlace,Promo
22933,2019-05-09 05:07:59,MADRID,SEVILLA,2019-06-01 19:00:00,2019-06-01 21:38:00,AVE,47.3,Turista,Promo
22934,2019-04-16 07:35:50,MADRID,VALENCIA,2019-04-16 21:10:00,2019-04-16 23:03:00,AVE,57.75,Turista,Promo
22935,2019-04-17 04:47:19,BARCELONA,MADRID,2019-04-21 18:25:00,2019-04-21 20:55:00,AVE,127.1,Turista,Flexible
22936,2019-05-08 19:11:08,MADRID,BARCELONA,2019-05-14 06:10:00,2019-05-14 08:40:00,AVE,75.4,Turista,Promo
22937,2019-04-20 07:23:57,VALENCIA,MADRID,2019-06-15 14:50:00,2019-06-15 22:17:00,REGIONAL,28.35,Turista,Adulto ida
22938,2019-05-03 03:30:21,SEVILLA,MADRID,2019-05-06 14:45:00,2019-05-06 17:15:00,AVE,76.3,Turista,Flexible
22939,2019-04-18 19:00:26,VALENCIA,MADRID,2019-04-26 09:50:00,2019-04-26 16:58:00,REGIONAL,28.35,Turista,Adulto ida
22940,2019-04-21 13:01:37,MADRID,SEVILLA,2019-04-22 07:30:00,2019-04-22 09:51:00,AVE,76.3,Turista,Flexible
22941,2019-04-15 08:07:30,PONFERRADA,MADRID,2019-05-16 11:28:00,2019-05-16 16:00:00,LD,42.75,Turista con enlace,Promo +
22942,2019-04-23 10:05:11,BARCELONA,MADRID,2019-05-04 17:00:00,2019-05-04 19:45:00,AVE,107.7,Turista,Flexible
22943,2019-04-17 00:37:56,MADRID,PONFERRADA,2019-04-21 14:40:00,2019-04-21 18:33:00,AVE-MD,44.7,Turista con enlace,Promo +
22944,2019-04-16 14:15:38,BARCELONA,MADRID,2019-04-24 19:25:00,2019-04-24 21:55:00,AVE,78.8,Turista,Promo
22945,2019-04-22 19:33:08,MADRID,VALENCIA,2019-05-03 09:40:00,2019-05-03 11:24:00,AVE,45.3,Turista,Promo
22946,2019-04-14 04:49:37,MADRID,SEVILLA,2019-06-01 16:00:00,2019-06-01 18:30:00,AVE,61.45,Preferente,Promo
22947,2019-04-23 05:40:07,MADRID,VALENCIA,2019-04-24 19:40:00,2019-04-24 21:29:00,AVE,73.1,Turista,Flexible
22948,2019-04-20 00:36:58,MADRID,SEVILLA,2019-05-22 19:30:00,2019-05-22 22:05:00,AVE,60.3,Turista,Promo
22949,2019-05-07 05:08:32,SEVILLA,MADRID,2019-05-17 06:45:00,2019-05-17 09:15:00,AVE,53.4,Turista,Promo
22950,2019-05-02 21:40:51,MADRID,SEVILLA,2019-05-30 09:45:00,2019-05-30 12:27:00,INTERCITY,62.2,Turista,Flexible
22951,2019-04-14 20:26:00,VALENCIA,MADRID,2019-04-28 17:30:00,2019-04-28 23:58:00,MD-LD,32.4,Turista con enlace,Promo +
22952,2019-04-18 16:27:55,VALENCIA,MADRID,2019-05-21 08:00:00,2019-05-21 09:47:00,AVE,33.65,Turista,Promo
22953,2019-04-17 22:46:09,MADRID,SEVILLA,2019-05-05 13:30:00,2019-05-05 16:05:00,ALVIA,,Turista,Promo
22954,2019-04-24 00:13:08,MADRID,PONFERRADA,2019-05-25 14:40:00,2019-05-25 18:33:00,LD-MD,54.1,Turista con enlace,Flexible
22955,2019-05-03 15:12:43,MADRID,BARCELONA,2019-05-04 07:30:00,2019-05-04 10:40:00,AVE,85.1,Turista,Promo
22956,2019-04-16 14:13:04,MADRID,PONFERRADA,2019-05-16 22:14:00,2019-05-17 04:31:00,TRENHOTEL,45.8,Turista,Flexible
22957,2019-05-03 09:31:03,VALENCIA,MADRID,2019-05-08 14:50:00,2019-05-08 22:30:00,REGIONAL,28.35,Turista,Adulto ida
22958,2019-04-20 16:23:17,MADRID,SEVILLA,2019-04-24 07:30:00,2019-04-24 09:51:00,AVE,60.3,Turista,Promo
22959,2019-04-18 20:15:25,BARCELONA,MADRID,2019-05-20 08:25:00,2019-05-20 10:55:00,AVE,100.4,Turista,Promo
22960,2019-04-25 11:37:25,MADRID,SEVILLA,2019-05-25 11:05:00,2019-05-25 13:41:00,ALVIA,,Turista,Flexible
22961,2019-04-22 22:19:50,SEVILLA,MADRID,2019-05-31 12:40:00,2019-05-31 15:23:00,AVE,53.4,Turista,Promo
22962,2019-04-14 22:24:02,VALENCIA,MADRID,2019-05-16 09:00:00,2019-05-16 11:33:00,ALVIA,35.5,Turista,Promo
22963,2019-04-12 10:11:34,MADRID,VALENCIA,2019-05-11 09:40:00,2019-05-11 11:24:00,AVE,39.45,Turista,Promo
22964,2019-04-15 11:30:51,MADRID,SEVILLA,2019-05-23 20:35:00,2019-05-23 23:15:00,AVE,64.05,Turista Plus,Promo
22965,2019-05-03 19:39:58,VALENCIA,MADRID,2019-05-13 17:10:00,2019-05-13 18:50:00,AVE,51.15,Turista,Promo
22966,2019-04-12 06:06:38,MADRID,SEVILLA,2019-05-07 08:00:00,2019-05-07 10:32:00,AVE,76.3,Turista,Flexible
22967,2019-04-24 19:49:47,BARCELONA,MADRID,2019-05-01 18:00:00,2019-05-01 21:10:00,AVE,66.75,Turista,Promo
22968,2019-04-20 06:46:16,MADRID,VALENCIA,2019-05-20 12:21:00,2019-05-20 19:04:00,REGIONAL,28.35,Turista,Adulto ida
22969,2019-04-21 15:40:06,MADRID,BARCELONA,2019-04-29 16:00:00,2019-04-29 18:30:00,AVE,100.4,Turista,Promo
22970,2019-04-24 23:33:50,SEVILLA,MADRID,2019-05-19 08:45:00,2019-05-19 11:15:00,AVE,69.4,Preferente,Promo
22971,2019-05-08 07:17:37,BARCELONA,MADRID,2019-06-01 18:00:00,2019-06-01 21:10:00,AVE,86.8,Preferente,Promo
22972,2019-04-24 00:31:22,VALENCIA,MADRID,2019-05-24 09:50:00,2019-05-24 16:58:00,REGIONAL,28.35,Turista,Adulto ida
22973,2019-04-28 09:10:14,MADRID,PONFERRADA,2019-05-12 14:40:00,2019-05-12 18:33:00,AVE-MD,59.6,Turista con enlace,Flexible
22974,2019-05-07 19:08:48,BARCELONA,MADRID,2019-06-03 17:00:00,2019-06-03 19:45:00,AVE,85.1,Turista,Promo
22975,2019-04-12 17:07:27,MADRID,BARCELONA,2019-05-10 17:30:00,2019-05-10 20:40:00,AVE,,Turista,Promo
22976,2019-04-23 12:21:11,MADRID,SEVILLA,2019-05-31 12:00:00,2019-05-31 14:32:00,AVE,60.3,Turista,Promo
22977,2019-04-18 21:19:01,BARCELONA,MADRID,2019-05-16 07:05:00,2019-05-16 09:50:00,AVE,80.15,Turista Plus,Promo
22978,2019-04-13 17:23:44,MADRID,VALENCIA,2019-05-09 16:45:00,2019-05-09 18:50:00,ALVIA,,Turista,Flexible
22979,2019-04-20 05:13:47,VALENCIA,MADRID,2019-05-24 20:15:00,2019-05-24 21:55:00,AVE,45.3,Turista,Promo
22980,2019-05-08 21:14:23,MADRID,BARCELONA,2019-05-13 13:25:00,2019-05-13 16:24:00,AVE-TGV,112.55,Preferente,Promo
22981,2019-04-13 00:02:09,MADRID,VALENCIA,2019-04-30 06:08:00,2019-04-30 12:55:00,REGIONAL,,Turista,Adulto ida
22982,2019-04-23 19:11:18,MADRID,SEVILLA,2019-05-04 10:00:00,2019-05-04 12:32:00,AVE,76.3,Turista,Flexible
22983,2019-04-16 14:20:04,BARCELONA,MADRID,2019-05-02 19:00:00,2019-05-02 22:00:00,AVE,66.75,Turista,Promo
22984,2019-04-17 21:28:51,MADRID,VALENCIA,2019-04-27 11:10:00,2019-04-27 13:25:00,INTERCITY,55.4,Turista,Flexible
22985,2019-04-15 10:47:15,BARCELONA,MADRID,2019-05-07 07:05:00,2019-05-07 09:50:00,AVE,69.8,Turista Plus,Promo
22986,2019-04-16 02:06:03,VALENCIA,MADRID,2019-05-31 17:10:00,2019-05-31 18:50:00,AVE,57.75,Turista,Promo
22987,2019-04-24 17:42:52,MADRID,VALENCIA,2019-06-21 12:21:00,2019-06-21 19:04:00,REGIONAL,28.35,Turista,Adulto ida
22988,2019-05-07 03:46:16,MADRID,BARCELONA,2019-05-26 08:40:00,2019-05-26 14:08:00,AVE-LD,,Turista,Promo
22989,2019-04-14 22:17:08,MADRID,SEVILLA,2019-04-29 07:00:00,2019-04-29 09:32:00,AVE,69.4,Preferente,Promo
22990,2019-04-15 10:07:51,MADRID,BARCELONA,2019-05-17 10:30:00,2019-05-17 13:15:00,AVE,75.4,Turista,Promo
22991,2019-04-19 13:37:54,MADRID,SEVILLA,2019-05-19 19:00:00,2019-05-19 21:38:00,AVE,69.4,Preferente,Promo
22992,2019-04-21 06:01:35,VALENCIA,MADRID,2019-05-20 09:00:00,2019-05-20 11:33:00,ALVIA,46.15,Preferente,Promo
22993,2019-05-08 21:19:03,BARCELONA,MADRID,2019-05-26 19:00:00,2019-05-26 22:00:00,AVE,98.0,Preferente,Promo
22994,2019-04-23 11:18:17,BARCELONA,MADRID,2019-05-20 20:00:00,2019-05-20 23:10:00,AVE,66.75,Turista,Promo
22995,2019-04-18 14:47:49,VALENCIA,MADRID,2019-06-08 14:50:00,2019-06-08 22:17:00,REGIONAL,28.35,Turista,Adulto ida
22996,2019-04-15 08:25:43,MADRID,BARCELONA,2019-04-22 17:30:00,2019-04-22 20:40:00,AVE,107.7,Turista,Flexible
22997,2019-04-29 19:17:37,BARCELONA,MADRID,2019-05-19 15:00:00,2019-05-19 17:45:00,AVE,80.15,Turista Plus,Promo
22998,2019-04-20 12:38:19,PONFERRADA,MADRID,2019-05-20 11:44:00,2019-05-20 16:00:00,MD-LD,54.1,Turista con enlace,Flexible
22999,2019-04-18 21:39:08,SEVILLA,MADRID,2019-05-10 16:15:00,2019-05-10 18:54:00,AVE,76.3,Turista,Flexible
23000,2019-04-14 10:32:08,MADRID,VALENCIA,2019-04-15 16:45:00,2019-04-15 18:50:00,ALVIA,46.15,Preferente,Promo
23001,2019-04-30 03:05:50,MADRID,VALENCIA,2019-05-16 16:05:00,2019-05-16 22:47:00,REGIONAL,28.35,Turista,Adulto ida
23002,2019-04-19 07:39:13,MADRID,VALENCIA,2019-05-14 11:55:00,2019-05-14 13:35:00,AVE,27.8,Turista,Promo
23003,2019-04-14 10:00:15,MADRID,SEVILLA,2019-04-30 19:00:00,2019-04-30 21:38:00,AVE,76.3,Turista,Flexible
23004,2019-04-28 05:22:36,MADRID,VALENCIA,2019-06-16 16:30:00,2019-06-16 22:47:00,REGIONAL,28.35,Turista,Adulto ida
23005,2019-04-21 20:36:09,VALENCIA,MADRID,2019-05-29 09:50:00,2019-05-29 17:28:00,REGIONAL,28.35,Turista,Adulto ida
23006,2019-05-05 11:37:40,MADRID,SEVILLA,2019-05-23 21:25:00,2019-05-24 00:10:00,AV City,49.15,Turista,Promo
23007,2019-05-01 21:14:40,VALENCIA,MADRID,2019-06-02 16:15:00,2019-06-02 17:55:00,AVE,45.3,Turista,Promo
23008,2019-04-24 01:17:08,BARCELONA,MADRID,2019-05-23 15:00:00,2019-05-23 17:45:00,AVE,85.1,Turista,Promo
23009,2019-04-22 00:26:45,MADRID,VALENCIA,2019-06-02 21:10:00,2019-06-02 23:03:00,AVE,33.65,Turista,Promo
23010,2019-04-21 13:28:06,SEVILLA,MADRID,2019-05-31 14:58:00,2019-05-31 17:50:00,ALVIA,67.2,Turista,Flexible
23011,2019-04-12 14:24:03,MADRID,BARCELONA,2019-04-16 07:00:00,2019-04-16 09:30:00,AVE,,Turista,Promo
23012,2019-04-29 23:06:14,BARCELONA,MADRID,2019-05-09 12:00:00,2019-05-09 15:10:00,AVE,85.1,Turista,Promo
23013,2019-04-12 21:06:22,SEVILLA,MADRID,2019-05-01 17:45:00,2019-05-01 20:17:00,AVE,,Turista,Promo
23014,2019-04-19 01:15:35,MADRID,BARCELONA,2019-04-22 15:30:00,2019-04-22 18:40:00,AVE,107.7,Turista,Flexible
23015,2019-04-21 11:04:10,MADRID,SEVILLA,2019-06-02 17:00:00,2019-06-02 19:38:00,AVE,69.4,Preferente,Promo
23016,2019-04-17 23:42:59,MADRID,BARCELONA,2019-05-29 21:25:00,2019-05-29 23:55:00,AVE,75.4,Turista,Promo
23017,2019-04-18 15:34:52,BARCELONA,MADRID,2019-05-02 12:00:00,2019-05-02 15:10:00,AVE,66.75,Turista,Promo
23018,2019-04-19 08:03:08,MADRID,SEVILLA,2019-05-21 07:30:00,2019-05-21 09:51:00,AVE,47.3,Turista,Promo
23019,2019-04-19 05:26:31,VALENCIA,MADRID,2019-05-13 21:05:00,2019-05-13 23:32:00,INTERCITY,16.6,Turista,Promo
23020,2019-04-29 11:35:10,SEVILLA,MADRID,2019-05-10 07:40:00,2019-05-10 10:05:00,AVE,76.3,Turista,Flexible
23021,2019-05-06 15:11:02,SEVILLA,MADRID,2019-05-08 21:00:00,2019-05-08 23:52:00,AV City,,,
23022,2019-04-11 23:43:05,MADRID,SEVILLA,2019-05-17 14:00:00,2019-05-17 16:32:00,AVE,101.5,Preferente,Promo
23023,2019-04-20 08:27:23,MADRID,SEVILLA,2019-05-14 11:05:00,2019-05-14 13:41:00,ALVIA,,Turista,Promo
23024,2019-04-19 18:32:43,BARCELONA,MADRID,2019-05-24 19:25:00,2019-05-24 21:55:00,AVE,100.4,Turista,Promo
23025,2019-04-19 17:17:44,MADRID,VALENCIA,2019-06-12 06:08:00,2019-06-12 12:55:00,REGIONAL,28.35,Turista,Adulto ida
23026,2019-05-01 13:15:13,MADRID,VALENCIA,2019-05-21 20:40:00,2019-05-21 22:24:00,AVE,21.95,Turista,Promo
23027,2019-04-13 09:15:48,MADRID,BARCELONA,2019-04-25 15:30:00,2019-04-25 18:40:00,AVE,,Turista,Promo
23028,2019-05-06 03:30:47,MADRID,VALENCIA,2019-05-23 18:40:00,2019-05-23 20:20:00,AVE,66.55,Preferente,Promo
23029,2019-05-08 07:47:22,BARCELONA,MADRID,2019-05-15 12:50:00,2019-05-15 15:45:00,AVE-TGV,83.5,Preferente,Promo
23030,2019-05-05 23:28:15,MADRID,BARCELONA,2019-05-29 15:30:00,2019-05-29 18:40:00,AVE,90.5,Turista Plus,Promo
23031,2019-05-03 17:08:20,MADRID,PONFERRADA,2019-05-10 14:40:00,2019-05-10 18:33:00,AVE-MD,59.6,Turista con enlace,Flexible
23032,2019-05-05 19:16:57,VALENCIA,MADRID,2019-05-07 16:15:00,2019-05-07 17:55:00,AVE,57.75,Turista,Promo
23033,2019-04-13 10:28:35,MADRID,VALENCIA,2019-04-15 17:40:00,2019-04-15 19:20:00,AVE,,Turista,Promo
23034,2019-04-26 07:18:58,SEVILLA,MADRID,2019-05-10 12:18:00,2019-05-10 14:56:00,ALVIA,,Turista,Promo
23035,2019-04-15 18:17:43,PONFERRADA,MADRID,2019-05-24 13:44:00,2019-05-24 19:21:00,LD,,Turista con enlace,Promo
23036,2019-05-09 09:01:22,MADRID,SEVILLA,2019-07-06 20:35:00,2019-07-06 23:15:00,AVE,22.9,Turista,Promo
23037,2019-04-22 10:11:14,MADRID,SEVILLA,2019-05-02 13:00:00,2019-05-02 15:40:00,AVE,76.3,Turista,Flexible
23038,2019-04-19 03:06:19,BARCELONA,MADRID,2019-05-27 09:00:00,2019-05-27 11:45:00,AVE,85.1,Turista,Promo
23039,2019-04-21 15:01:49,BARCELONA,MADRID,2019-04-26 15:25:00,2019-04-26 17:55:00,AVE,127.1,Turista,Flexible
23040,2019-04-20 05:40:27,BARCELONA,MADRID,2019-05-03 15:00:00,2019-05-03 17:45:00,AVE,102.15,Turista Plus,Promo
23041,2019-04-15 08:32:43,MADRID,VALENCIA,2019-05-29 19:40:00,2019-05-29 21:29:00,AVE,39.45,Turista,Promo
23042,2019-04-16 13:07:45,MADRID,BARCELONA,2019-05-16 05:50:00,2019-05-16 08:55:00,AVE,54.45,Preferente,Promo
23043,2019-05-02 01:27:53,SEVILLA,MADRID,2019-05-12 08:35:00,2019-05-12 15:26:00,LD-MD,45.8,Turista con enlace,Flexible
23044,2019-04-25 11:09:06,BARCELONA,MADRID,2019-05-15 09:03:00,2019-05-15 18:07:00,R. EXPRES,43.25,Turista,Adulto ida
23045,2019-04-18 12:42:36,MADRID,VALENCIA,2019-05-23 14:10:00,2019-05-23 16:03:00,AVE,33.65,Turista,Promo
23046,2019-04-21 06:05:58,SEVILLA,MADRID,2019-06-02 10:45:00,2019-06-02 13:17:00,AVE,76.3,Turista,Flexible
23047,2019-04-24 09:08:43,SEVILLA,MADRID,2019-05-11 07:00:00,2019-05-11 10:02:00,AV City,62.2,Turista,Flexible
23048,2019-04-25 21:23:26,SEVILLA,MADRID,2019-05-24 19:19:00,2019-05-24 21:59:00,INTERCITY,62.2,Turista,Flexible
23049,2019-04-18 16:29:25,VALENCIA,MADRID,2019-04-20 17:10:00,2019-04-20 18:50:00,AVE,73.1,Turista,Flexible
23050,2019-04-19 05:23:45,VALENCIA,MADRID,2019-04-24 09:00:00,2019-04-24 11:33:00,ALVIA,49.7,Turista,Promo
23051,2019-04-13 15:05:29,MADRID,VALENCIA,2019-04-14 10:40:00,2019-04-14 12:20:00,AVE,73.1,Turista,Flexible
23052,2019-04-19 15:02:56,BARCELONA,MADRID,2019-05-29 05:50:00,2019-05-29 08:20:00,AVE,66.75,Turista,Promo
23053,2019-05-07 15:31:28,PONFERRADA,MADRID,2019-05-16 11:28:00,2019-05-16 16:00:00,LD,57.0,Turista con enlace,Flexible
23054,2019-04-17 04:31:13,SEVILLA,MADRID,2019-04-28 10:45:00,2019-04-28 13:17:00,AVE,89.95,Preferente,Promo
23055,2019-04-15 11:34:07,MADRID,VALENCIA,2019-04-23 09:10:00,2019-04-23 10:58:00,AVE,51.15,Turista,Promo
23056,2019-04-29 23:14:11,MADRID,BARCELONA,2019-05-23 08:20:00,2019-05-23 11:05:00,AVE,75.4,Turista,Promo
23057,2019-04-16 02:33:12,MADRID,BARCELONA,2019-05-13 18:30:00,2019-05-13 21:20:00,AVE,69.8,Turista Plus,Promo
23058,2019-04-23 08:14:49,BARCELONA,MADRID,2019-06-01 14:00:00,2019-06-01 17:10:00,AVE,58.15,Turista,Promo
23059,2019-04-15 16:08:11,MADRID,SEVILLA,2019-05-02 15:00:00,2019-05-02 17:21:00,AVE,76.3,Turista,Flexible
23060,2019-04-22 07:34:40,PONFERRADA,MADRID,2019-05-28 11:28:00,2019-05-28 16:00:00,LD,42.75,Turista con enlace,Promo +
23061,2019-04-20 14:39:09,PONFERRADA,MADRID,2019-05-07 02:36:00,2019-05-07 09:31:00,TRENHOTEL,45.8,Turista,Flexible
23062,2019-04-20 12:12:24,MADRID,SEVILLA,2019-05-04 09:45:00,2019-05-04 12:27:00,INTERCITY,62.2,Turista,Flexible
23063,2019-04-15 10:54:59,MADRID,VALENCIA,2019-05-02 09:40:00,2019-05-02 11:24:00,AVE,45.3,Turista,Promo
23064,2019-04-13 14:02:54,MADRID,BARCELONA,2019-05-23 11:30:00,2019-05-23 14:40:00,AVE,69.8,Turista Plus,Promo
23065,2019-04-14 15:06:01,BARCELONA,MADRID,2019-05-26 10:00:00,2019-05-26 13:10:00,AVE,85.1,Turista,Promo
23066,2019-05-03 13:06:08,BARCELONA,MADRID,2019-05-06 16:00:00,2019-05-06 19:10:00,AVE,75.4,Turista,Promo
23067,2019-04-16 09:21:56,MADRID,BARCELONA,2019-06-01 15:30:00,2019-06-01 18:40:00,AVE,80.15,Turista Plus,Promo
23068,2019-04-21 23:36:08,MADRID,VALENCIA,2019-04-24 11:10:00,2019-04-24 13:25:00,INTERCITY,34.35,Turista,Promo
23069,2019-04-16 05:19:44,BARCELONA,MADRID,2019-05-27 20:00:00,2019-05-27 23:10:00,AVE,66.75,Turista,Promo
23070,2019-04-13 10:24:26,MADRID,VALENCIA,2019-04-30 17:48:00,2019-04-30 21:58:00,INTERCITY,,Turista,Flexible
23071,2019-04-16 21:24:44,VALENCIA,MADRID,2019-05-20 08:40:00,2019-05-20 10:20:00,AVE,33.65,Turista,Promo
23072,2019-04-15 21:18:02,MADRID,PONFERRADA,2019-04-30 12:20:00,2019-04-30 18:52:00,LD-MD,34.35,Turista con enlace,Promo +
23073,2019-04-21 06:09:14,SEVILLA,MADRID,2019-05-03 14:45:00,2019-05-03 17:15:00,AVE,69.4,Preferente,Promo
23074,2019-04-29 05:26:00,VALENCIA,MADRID,2019-05-12 20:15:00,2019-05-12 21:55:00,AVE,51.15,Turista,Promo
23075,2019-05-08 17:14:19,MADRID,BARCELONA,2019-06-02 16:00:00,2019-06-02 18:30:00,AVE,127.1,Turista,Flexible
23076,2019-04-14 14:06:49,BARCELONA,MADRID,2019-05-11 06:05:00,2019-05-11 09:15:00,AVE,75.4,Turista,Promo
23077,2019-04-19 18:20:07,SEVILLA,MADRID,2019-05-28 09:40:00,2019-05-28 12:23:00,AVE,69.4,Preferente,Promo
23078,2019-04-12 10:20:45,MADRID,SEVILLA,2019-04-22 11:05:00,2019-04-22 13:41:00,ALVIA,52.45,Preferente,Promo
23079,2019-04-25 17:21:24,MADRID,VALENCIA,2019-05-24 17:48:00,2019-05-24 21:58:00,INTERCITY,36.05,Turista Plus,Promo
23080,2019-04-23 15:03:57,BARCELONA,MADRID,2019-05-17 07:05:00,2019-05-17 09:50:00,AVE,75.4,Turista,Promo
23081,2019-05-08 21:20:53,SEVILLA,MADRID,2019-07-03 15:45:00,2019-07-03 18:15:00,AVE,22.9,Turista,Promo
23082,2019-04-22 09:10:03,VALENCIA,MADRID,2019-05-09 06:38:00,2019-05-09 14:20:00,REGIONAL,28.35,Turista,Adulto ida
23083,2019-04-12 17:03:26,SEVILLA,MADRID,2019-04-15 12:18:00,2019-04-15 14:56:00,ALVIA,,Preferente,Promo
23084,2019-04-24 09:18:20,MADRID,SEVILLA,2019-05-25 12:00:00,2019-05-25 14:32:00,AVE,76.3,Turista,Flexible
23085,2019-04-26 01:45:32,MADRID,BARCELONA,2019-05-13 05:50:00,2019-05-13 08:55:00,AVE,66.75,Turista,Promo
23086,2019-04-19 23:29:07,VALENCIA,MADRID,2019-05-29 21:05:00,2019-05-29 23:32:00,INTERCITY,16.6,Turista,Promo
23087,2019-04-18 21:17:08,BARCELONA,MADRID,2019-06-01 06:05:00,2019-06-01 09:15:00,AVE,69.8,Turista Plus,Promo
23088,2019-04-14 07:21:03,MADRID,SEVILLA,2019-05-21 21:25:00,2019-05-22 00:10:00,AV City,43.55,Turista,Promo
23089,2019-05-07 17:04:58,MADRID,VALENCIA,2019-06-17 16:05:00,2019-06-17 22:47:00,REGIONAL,28.35,Turista,Adulto ida
23090,2019-04-18 15:31:46,BARCELONA,MADRID,2019-05-28 10:00:00,2019-05-28 13:10:00,AVE,85.1,Turista,Promo
23091,2019-04-24 21:15:26,VALENCIA,MADRID,2019-05-25 09:40:00,2019-05-25 11:20:00,AVE,43.75,Preferente,Promo
23092,2019-05-07 11:41:59,MADRID,SEVILLA,2019-05-08 19:30:00,2019-05-08 22:05:00,AVE,76.3,Turista,Flexible
23093,2019-05-05 07:22:40,MADRID,VALENCIA,2019-06-15 16:30:00,2019-06-15 22:47:00,REGIONAL,28.35,Turista,Adulto ida
23094,2019-05-08 07:24:44,VALENCIA,MADRID,2019-05-19 14:50:00,2019-05-19 22:17:00,REGIONAL,28.35,Turista,Adulto ida
23095,2019-04-22 17:25:42,MADRID,VALENCIA,2019-05-29 15:10:00,2019-05-29 16:52:00,AVE,27.8,Turista,Promo
23096,2019-04-21 13:29:06,SEVILLA,MADRID,2019-05-25 13:40:00,2019-05-25 16:10:00,AVE,60.3,Turista,Promo
23097,2019-05-08 05:11:52,MADRID,BARCELONA,2019-06-24 21:25:00,2019-06-24 23:55:00,AVE,,,
23098,2019-04-26 09:35:08,SEVILLA,MADRID,2019-05-04 21:00:00,2019-05-04 23:52:00,AV City,,,
23099,2019-05-03 21:15:33,BARCELONA,MADRID,2019-05-08 07:00:00,2019-05-08 09:30:00,AVE,88.95,Turista,Promo
23100,2019-04-27 05:04:13,MADRID,BARCELONA,2019-05-23 20:30:00,2019-05-23 23:40:00,AVE,66.75,Turista,Promo
23101,2019-04-22 07:21:31,VALENCIA,MADRID,2019-06-11 14:50:00,2019-06-11 22:30:00,REGIONAL,28.35,Turista,Adulto ida
23102,2019-04-29 19:35:17,MADRID,VALENCIA,2019-05-19 17:48:00,2019-05-19 21:58:00,INTERCITY,36.05,Turista Plus,Promo
23103,2019-04-19 18:10:01,MADRID,BARCELONA,2019-05-11 10:30:00,2019-05-11 13:15:00,AVE,69.8,Turista Plus,Promo
